image_path,score
"images/sc,lv128_BP_slice_0.png",30.91628287529119
"images/sc,lv128_BP_slice_1.png",42.00315639330232
"images/sc,lv128_BP_slice_2.png",39.015922823632245
"images/sc,lv128_BP_slice_3.png",35.70183906887169
"images/sc,lv128_BP_slice_4.png",28.04282925379725
"images/sc,lv128_BP_slice_5.png",33.17577254442489
"images/sc,lv128_BP_slice_6.png",33.3598583735391
"images/sc,lv128_BP_slice_7.png",27.1146561845384
"images/sc,lv128_BP_slice_8.png",38.40435571731797
"images/sc,lv128_BP_slice_9.png",19.49513391091042
"images/sc,lv128_BP_slice_10.png",41.8701867908668
"images/sc,lv128_BP_slice_11.png",36.891405803961966
"images/sc,lv128_BP_slice_12.png",16.688111278104003
"images/sc,lv128_BP_slice_13.png",33.538555950133684
"images/sc,lv128_BP_slice_14.png",16.030996291388462
"images/sc,lv128_BP_slice_15.png",17.101602390271438
"images/sc,lv128_BP_slice_16.png",17.98655720528245
"images/sc,lv128_BP_slice_17.png",20.07176791864416
"images/sc,lv128_BP_slice_18.png",16.223097579392846
"images/sc,lv128_BP_slice_19.png",15.73866949672623
"images/sc,lv128_BP_slice_20.png",17.716559265372386
"images/sc,lv128_BP_slice_21.png",24.22136135249461
"images/sc,lv128_BP_slice_22.png",30.187159931388837
"images/sc,lv128_BP_slice_23.png",20.933066885425585
"images/sc,lv128_BP_slice_24.png",28.15744693975433
"images/sc,lv128_BP_slice_25.png",21.819147798491557
"images/sc,lv128_BP_slice_26.png",33.98626978845468
"images/sc,lv128_BP_slice_27.png",20.696869498965963
"images/sc,lv128_BP_slice_28.png",22.45844556215221
"images/sc,lv128_BP_slice_29.png",32.6666177533799
"images/sc,lv128_BP_slice_30.png",24.13099269369328
"images/sc,lv128_BP_slice_31.png",24.794256335950426
"images/sc,lv128_BP_slice_32.png",20.223023401751487
"images/sc,lv128_BP_slice_33.png",20.78188668575915
"images/sc,lv128_BP_slice_34.png",16.93565729858006
"images/sc,lv128_BP_slice_35.png",18.26782695544243
"images/sc,lv128_BP_slice_36.png",19.89362593460968
"images/sc,lv128_BP_slice_37.png",21.2728960634176
"images/sc,lv128_BP_slice_38.png",27.024318587568317
"images/sc,lv128_BP_slice_39.png",18.82770944017616
"images/sc,lv128_BP_slice_40.png",27.834179308342087
"images/sc,lv128_BP_slice_41.png",14.16888945861164
"images/sc,lv128_BP_slice_42.png",16.27079936961482
"images/sc,lv128_BP_slice_43.png",15.021872435740557
"images/sc,lv128_BP_slice_44.png",26.876250339604265
"images/sc,lv128_BP_slice_45.png",17.471805274984128
"images/sc,lv128_BP_slice_46.png",19.70322048082453
"images/sc,lv128_BP_slice_47.png",19.77962272478776
"images/sc,lv128_BP_slice_48.png",24.125865472005525
"images/sc,lv128_BP_slice_49.png",46.80374058751261
"images/sc,lv128_BP_slice_50.png",41.19282216647666
"images/sc,lv128_BP_slice_51.png",31.28534122915504
"images/sc,lv128_BP_slice_52.png",42.12002957103805
"images/sc,lv128_BP_slice_53.png",36.71616954633585
"images/sc,lv128_BP_slice_54.png",36.36922681778173
"images/sc,lv128_BP_slice_55.png",32.814935367210246
"images/sc,lv128_BP_slice_56.png",26.15525030658453
"images/sc,lv128_BP_slice_57.png",42.47031965407443
"images/sc,lv128_BP_slice_58.png",26.451391029743423
"images/sc,lv128_BP_slice_59.png",27.522157154087022
"images/sc,lv128_BP_slice_60.png",26.208964109483546
"images/sc,lv128_BP_slice_61.png",16.339682958007632
"images/sc,lv128_BP_slice_62.png",19.268978146520787
"images/sc,lv128_BP_slice_63.png",24.906059061821036
"images/sc,lv128_BP_slice_64.png",22.28918949318196
"images/sc,lv128_BP_slice_65.png",27.27003372217529
"images/sc,lv128_BP_slice_66.png",23.106170584890616
"images/sc,lv128_BP_slice_67.png",23.640481252806463
"images/sc,lv128_BP_slice_68.png",26.69431689243577
"images/sc,lv128_BP_slice_69.png",37.18439343149379
"images/sc,lv128_BP_slice_70.png",40.01324006781545
"images/sc,lv128_BP_slice_71.png",28.813882450110725
"images/sc,lv128_BP_slice_72.png",33.94620273164479
"images/sc,lv128_BP_slice_73.png",32.684623832119875
"images/sc,lv128_BP_slice_74.png",20.676686832237795
"images/sc,lv128_BP_slice_75.png",22.561060174107062
"images/sc,lv128_BP_slice_76.png",43.72257064163431
"images/sc,lv128_BP_slice_77.png",18.73956849322016
"images/sc,lv128_BP_slice_78.png",19.14573801158879
"images/sc,lv128_BP_slice_79.png",18.13911451386575
"images/sc,lv128_BP_slice_80.png",22.487686936839975
"images/sc,lv128_BP_slice_81.png",17.41440465704005
"images/sc,lv128_BP_slice_82.png",22.70374949288182
"images/sc,lv128_BP_slice_83.png",27.8348467553458
"images/sc,lv128_BP_slice_84.png",26.8933068036178
"images/sc,lv128_BP_slice_85.png",25.08383319476408
"images/sc,lv128_BP_slice_86.png",38.87241135358439
"images/sc,lv128_BP_slice_87.png",45.55512732660728
"images/sc,lv128_BP_slice_88.png",28.7991418113618
"images/sc,lv128_BP_slice_89.png",36.544168392292086
"images/sc,lv128_BP_slice_90.png",26.826280779457647
"images/sc,lv128_BP_slice_91.png",33.70815138737704
"images/sc,lv128_BP_slice_92.png",32.11634343128376
"images/sc,lv128_BP_slice_93.png",30.854195219589148
"images/sc,lv128_BP_slice_94.png",30.979275127165224
"images/sc,lv128_BP_slice_95.png",38.99410855536108
"images/sc,lv128_BP_slice_96.png",25.085734458836257
"images/sc,lv128_BP_slice_97.png",27.71951803432877
"images/sc,lv128_BP_slice_98.png",25.65007664732213
"images/sc,lv128_BP_slice_99.png",28.793896130894936
"images/sc,ss128_BP_slice_0.png",42.92790488106984
"images/sc,ss128_BP_slice_1.png",37.66951948395102
"images/sc,ss128_BP_slice_2.png",30.83218447069507
"images/sc,ss128_BP_slice_3.png",41.243117669789335
"images/sc,ss128_BP_slice_4.png",42.79850958106753
"images/sc,ss128_BP_slice_5.png",42.47590900684463
"images/sc,ss128_BP_slice_6.png",41.91730114695194
"images/sc,ss128_BP_slice_7.png",44.0571112955447
"images/sc,ss128_BP_slice_8.png",41.88932720620361
"images/sc,ss128_BP_slice_9.png",33.432633154890105
"images/sc,ss128_BP_slice_10.png",40.12332570447195
"images/sc,ss128_BP_slice_11.png",37.87711264900418
"images/sc,ss128_BP_slice_12.png",37.04561742118431
"images/sc,ss128_BP_slice_13.png",38.7797527587222
"images/sc,ss128_BP_slice_14.png",37.92306557679155
"images/sc,ss128_BP_slice_15.png",37.68753753509187
"images/sc,ss128_BP_slice_16.png",39.03621917062905
"images/sc,ss128_BP_slice_17.png",40.23362413771338
"images/sc,ss128_BP_slice_18.png",42.06822786332138
"images/sc,ss128_BP_slice_19.png",42.23268998489089
"images/sc,ss128_BP_slice_20.png",41.69450620516252
"images/sc,ss128_BP_slice_21.png",40.79135489432619
"images/sc,ss128_BP_slice_22.png",38.59786642942805
"images/sc,ss128_BP_slice_23.png",39.018081179554095
"images/sc,ss128_BP_slice_24.png",32.36836659654114
"images/sc,ss128_BP_slice_25.png",39.31485108532335
"images/sc,ss128_BP_slice_26.png",39.038063986039866
"images/sc,ss128_BP_slice_27.png",39.0886152435252
"images/sc,ss128_BP_slice_28.png",30.87540736893217
"images/sc,ss128_BP_slice_29.png",35.651453281117746
"images/sc,ss128_BP_slice_30.png",40.51845454565664
"images/sc,ss128_BP_slice_31.png",40.36942303272149
"images/sc,ss128_BP_slice_32.png",39.867953460516496
"images/sc,ss128_BP_slice_33.png",40.4959174907068
"images/sc,ss128_BP_slice_34.png",40.08458942896175
"images/sc,ss128_BP_slice_35.png",38.89959078298077
"images/sc,ss128_BP_slice_36.png",37.24581790502904
"images/sc,ss128_BP_slice_37.png",41.00336875110922
"images/sc,ss128_BP_slice_38.png",44.02610809685456
"images/sc,ss128_BP_slice_39.png",36.26373574223006
"images/sc,ss128_BP_slice_40.png",40.90431666715997
"images/sc,ss128_BP_slice_41.png",37.45583009316112
"images/sc,ss128_BP_slice_42.png",33.39705322509789
"images/sc,ss128_BP_slice_43.png",41.23720673823022
"images/sc,ss128_BP_slice_44.png",39.53216909434468
"images/sc,ss128_BP_slice_45.png",40.07946743999389
"images/sc,ss128_BP_slice_46.png",41.85590518242888
"images/sc,ss128_BP_slice_47.png",40.51277926196419
"images/sc,ss128_BP_slice_48.png",40.85535360066864
"images/sc,ss128_BP_slice_49.png",41.81289264221813
"images/sc,ss128_BP_slice_50.png",36.822476788076
"images/sc,ss128_BP_slice_51.png",37.02501809510659
"images/sc,ss128_BP_slice_52.png",37.7916417303728
"images/sc,ss128_BP_slice_53.png",31.759014981844405
"images/sc,ss128_BP_slice_54.png",40.20324670053356
"images/sc,ss128_BP_slice_55.png",37.13725979918322
"images/sc,ss128_BP_slice_56.png",35.48766105886381
"images/sc,ss128_BP_slice_57.png",34.60837440669361
"images/sc,ss128_BP_slice_58.png",42.415974256738565
"images/sc,ss128_BP_slice_59.png",37.335331603354014
"images/sc,ss128_BP_slice_60.png",40.129967879613
"images/sc,ss128_BP_slice_61.png",38.39820269346384
"images/sc,ss128_BP_slice_62.png",40.74590917912134
"images/sc,ss128_BP_slice_63.png",40.86255454410333
"images/sc,ss128_BP_slice_64.png",40.855066615128194
"images/sc,ss128_BP_slice_65.png",40.47856623926543
"images/sc,ss128_BP_slice_66.png",41.02299073908533
"images/sc,ss128_BP_slice_67.png",39.46055628516464
"images/sc,ss128_BP_slice_68.png",37.31563517422976
"images/sc,ss128_BP_slice_69.png",40.47092292683021
"images/sc,ss128_BP_slice_70.png",36.40661825644945
"images/sc,ss128_BP_slice_71.png",36.385721301070994
"images/sc,ss128_BP_slice_72.png",34.57107582535099
"images/sc,ss128_BP_slice_73.png",34.92577214514348
"images/sc,ss128_BP_slice_74.png",42.53073830674602
"images/sc,ss128_BP_slice_75.png",42.3478307722856
"images/sc,ss128_BP_slice_76.png",39.898007412178
